step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
10,CASH_OUT,121165.37,106979.0,0.0,0.0,173400.34,0,0
17,CASH_OUT,15149.43,465756.0,450606.57,50485.44,65634.88,0,0
286,TRANSFER,46887.07,46887.07,0.00,0.00,0.00,0,0
9,PAYMENT,15785.12,76736.0,60950.88,0.0,0.0,0,0
7,CASH_OUT,187130.17,0.0,0.0,8996156.91,18482735.85,0,0
16,CASH_IN,88786.36,125869.0,214655.36,114800.04,26013.68,0,0
19,CASH_OUT,130254.81,731191.0,600936.19,0.0,130254.81,0,0
8,TRANSFER,709511.69,59958.0,0.0,0.0,570577.73,0,0
13,PAYMENT,10931.38,0.0,0.0,0.0,0.0,0,0
17,PAYMENT,32292.87,17511.87,0.0,0.0,0.0,0,0
3,TRANSFER,149935.43,137293.45,0.00,0.00,80383.81,0,0
429,TRANSFER,72068.57,72068.57,0.00,0.00,72068.57,0,0
13,CASH_IN,40012.85,650539.61,690552.47,667452.11,627439.26,0,0
9,CASH_OUT,444430.62,0.0,0.0,877024.18,2142553.85,0,0
19,PAYMENT,10979.27,0.0,0.0,0.0,0.0,0,0
7,CASH_IN,336410.5,1759770.79,2096181.29,411541.48,0.0,0,0
19,PAYMENT,152.84,1075325.09,1075172.25,0.0,0.0,0,0
18,PAYMENT,671.68,0.0,0.0,0.0,0.0,0,0
10,CASH_IN,417839.75,179278.65,597118.4,1096307.92,678468.17,0,0
11,PAYMENT,4653.62,52131.0,47477.38,0.0,0.0,0,0
15,CASH_OUT,82686.93,209.0,0.0,0.0,82686.93,0,0
372,TRANSFER,2923356.25,2923356.25,0.0,0.0,0.0,1,0
13,PAYMENT,33553.94,23401.0,0.0,0.0,0.0,0,0
624,TRANSFER,382253.58,382253.58,0.00,0.00,0.00,0,0
15,CASH_IN,100300.17,24634054.6,24734354.77,131687.42,31387.26,0,0
14,TRANSFER,855358.2,0.0,0.0,11787651.34,12490167.9,0,0
19,CASH_IN,250616.25,59424.0,310040.25,386555.45,135939.21,0,0
10,PAYMENT,1652.86,288006.73,286353.88,0.0,0.0,0,0
48,CASH_OUT,485637.66,612848.72,127211.06,207886.80,379426.78,0,0
10,CASH_IN,232423.88,0.0,232423.88,1688654.82,1233575.04,0,0
15,CASH_IN,288053.95,231071.0,519124.95,0.0,0.0,0,0
19,CASH_OUT,47198.56,128922.72,81724.15,2597895.23,2645093.79,0,0
13,PAYMENT,4120.81,11816.0,7695.19,0.0,0.0,0,0
312,TRANSFER,6580427.81,6580427.81,0.0,0.0,0.0,1,0
19,CASH_OUT,173085.03,20891.0,0.0,171053.7,344138.73,0,0
8,CASH_OUT,230466.04,32294.0,0.0,195409.15,516729.48,0,0
19,CASH_IN,74103.1,12279.0,86382.1,404766.86,446540.06,0,0
9,CASH_OUT,77930.79,351037.79,273107.0,99430.0,367010.45,0,0
712,CASH_OUT,367207.98,367207.98,0.0,0.0,367207.98,1,0
12,PAYMENT,3410.59,433439.0,430028.41,0.0,0.0,0,0
17,CASH_OUT,1721.34,0.0,0.0,1086949.74,1258837.84,0,0
301,TRANSFER,2460589.55,2460589.55,0.00,217199.31,2677788.86,0,0
10,CASH_OUT,100251.51,0.0,0.0,2611550.73,2577408.76,0,0
10,PAYMENT,16239.76,11443.0,0.0,0.0,0.0,0,0
698,TRANSFER,5510486.80,5510486.80,0.00,21857.11,5532343.91,0,0
19,CASH_OUT,291738.64,870.0,0.0,1657182.61,1948921.26,0,0
15,CASH_OUT,32136.48,0.0,0.0,4379487.33,4411623.81,0,0
312,TRANSFER,745125.09,796804.05,51678.96,0.00,0.00,0,0
19,CASH_OUT,254726.85,0.0,0.0,1315495.32,1677244.04,0,0
14,CASH_OUT,31444.89,98184.0,66739.11,137886.81,92333.45,0,0
14,CASH_OUT,75203.89,0.0,0.0,795686.65,663090.27,0,0
19,CASH_IN,72914.2,195958.25,268872.46,499968.36,427054.15,0,0
18,CASH_OUT,89417.79,0.0,0.0,2374669.8,2464087.59,0,0
8,PAYMENT,3148.73,24743.68,21594.95,0.0,0.0,0,0
19,PAYMENT,3820.4,0.0,0.0,0.0,0.0,0,0
524,CASH_OUT,447532.15,447532.15,0.00,0.00,447532.15,0,0
592,TRANSFER,241326.08,256946.50,15620.42,0.00,241326.08,0,0
9,CASH_IN,28185.51,20885.0,49070.51,0.0,0.0,0,0
19,TRANSFER,32400.68,0.0,0.0,285755.08,318155.77,0,0
18,CASH_OUT,462836.46,268583.0,0.0,192618.25,683192.52,0,0
14,CASH_IN,287770.89,224149.7,511920.59,554595.29,266824.4,0,0
611,CASH_OUT,1610611.87,1613691.25,3079.38,250721.40,400918.18,0,0
219,TRANSFER,4677617.19,5123284.58,445667.39,60246.70,60246.70,0,0
11,PAYMENT,11250.13,446723.0,435472.87,0.0,0.0,0,0
18,CASH_IN,492587.67,9977.0,502564.67,1806612.33,1314024.66,0,0
11,PAYMENT,5379.49,7071.0,1691.51,0.0,0.0,0,0
13,CASH_OUT,69432.49,116760.17,47327.68,1348011.03,1417443.52,0,0
11,CASH_IN,132093.61,9387152.34,9519245.95,3416181.17,3284087.56,0,0
9,CASH_IN,119300.46,180179.77,299480.22,41531.52,0.0,0,0
9,CASH_IN,56551.99,20464.0,77015.99,268809.11,74040.17,0,0
17,PAYMENT,22391.6,31878.0,9486.4,0.0,0.0,0,0
11,CASH_OUT,97529.12,126352.0,28822.88,0.0,99287.18,0,0
241,CASH_OUT,2872200.68,2028152.20,0.00,0.00,2872200.68,0,0
15,CASH_OUT,50477.96,56092.0,5614.04,0.0,50477.96,0,0
15,CASH_OUT,45066.53,144603.0,99536.47,1779286.25,1824352.78,0,0
18,CASH_IN,247607.09,2561.0,250168.09,299061.01,51453.92,0,0
15,PAYMENT,32807.08,0.0,0.0,0.0,0.0,0,0
347,TRANSFER,3073336.93,3073336.93,0.00,70323.89,70323.89,0,0
15,CASH_OUT,138743.06,30491.0,0.0,48537.34,187280.4,0,0
675,TRANSFER,1048112.99,1048112.99,0.00,0.00,0.00,0,0
13,CASH_OUT,601226.17,77597.0,0.0,16846.69,851088.11,0,0
502,CASH_OUT,7432939.38,10471763.32,3038823.94,0.00,7432939.38,0,0
661,CASH_OUT,183967.73,183967.73,0.00,1844657.75,1844657.75,0,0
604,TRANSFER,542996.48,754552.82,211556.34,0.00,542996.48,0,0
532,CASH_OUT,634046.89,634046.89,0.0,985290.65,1619337.54,1,0
625,TRANSFER,5171748.90,5171748.90,0.00,2048718.66,2048718.66,0,0
357,CASH_OUT,7434103.01,7876233.40,442130.39,0.00,0.00,0,0
18,CASH_OUT,39691.98,754659.0,714967.02,266500.9,306192.88,0,0
18,CASH_OUT,3225.87,15357.0,12131.13,29931747.22,31260943.64,0,0
16,PAYMENT,16482.36,0.0,0.0,0.0,0.0,0,0
13,CASH_IN,281410.37,392880.78,674291.15,8598979.65,8317569.28,0,0
18,TRANSFER,232373.26,0.0,0.0,533472.78,765846.04,0,0
252,TRANSFER,1102186.93,1102186.93,0.00,0.00,0.00,0,0
12,CASH_IN,431391.31,3926073.28,4357464.59,641084.26,0.0,0,0
421,CASH_OUT,57867.09,83066.10,25199.01,159473.88,217340.97,0,0
14,CASH_OUT,336224.32,19006.0,0.0,0.0,662061.77,0,0
18,PAYMENT,18003.49,50523.0,32519.51,0.0,0.0,0,0
16,CASH_OUT,149231.42,0.0,0.0,1098358.17,1247589.59,0,0
16,TRANSFER,97119.07,0.0,0.0,190898.93,288018.0,0,0
19,TRANSFER,81312.07,107169.0,25856.93,75773.61,157085.68,0,0
15,CASH_IN,36036.61,28198337.61,28234374.22,920218.3,884181.69,0,0
15,CASH_OUT,255272.66,33983.0,0.0,124386.5,379659.16,0,0
18,PAYMENT,4566.48,49780.17,45213.7,0.0,0.0,0,0
20,PAYMENT,3842.42,16979.0,13136.58,0.0,0.0,0,0
17,CASH_OUT,93294.65,0.0,0.0,1252273.69,1345568.34,0,0
19,CASH_OUT,48489.54,0.0,0.0,162425.52,210915.06,0,0
18,CASH_OUT,207791.01,0.0,0.0,1474768.5,1682559.51,0,0
9,PAYMENT,8595.92,0.0,0.0,0.0,0.0,0,0
9,CASH_OUT,78225.91,0.0,0.0,88890.67,0.0,0,0
17,PAYMENT,4485.31,0.0,0.0,0.0,0.0,0,0
547,TRANSFER,389501.99,389501.99,0.00,208273.69,597775.68,0,0
19,CASH_OUT,34957.87,0.0,0.0,62187.0,47173.37,0,0
720,TRANSFER,57040.65,57040.65,0.0,0.0,0.0,1,0
18,CASH_IN,590883.79,9575203.82,10166087.6,3873547.07,3282663.28,0,0
15,PAYMENT,2015.19,16038.0,14022.81,0.0,0.0,0,0
19,CASH_OUT,218926.51,30642.0,0.0,6094208.07,6492904.67,0,0
19,CASH_IN,134261.21,103378.0,237639.21,1289392.92,1155131.71,0,0
9,PAYMENT,5748.52,39440.0,33691.48,0.0,0.0,0,0
9,PAYMENT,23253.09,3819952.87,3796699.78,0.0,0.0,0,0
313,TRANSFER,2269.81,2931.13,661.32,0.00,2269.81,0,0
19,CASH_IN,117674.56,10474560.31,10592234.87,13487483.16,13730966.05,0,0
19,CASH_OUT,29977.81,30630.0,652.19,292778.48,322756.28,0,0
3,TRANSFER,87674.26,0.0,0.0,157982.12,124042.91,0,0
15,CASH_OUT,151274.56,84500.0,0.0,5492477.59,5643752.15,0,0
13,CASH_IN,210578.8,8191480.33,8402059.13,222744.18,12165.37,0,0
17,PAYMENT,3063.12,0.0,0.0,0.0,0.0,0,0
13,PAYMENT,4787.59,0.0,0.0,0.0,0.0,0,0
7,PAYMENT,8349.69,11301.0,2951.31,0.0,0.0,0,0
1,CASH_OUT,247469.09,253628.92,6159.83,36766.29,248944.71,0,0
9,CASH_OUT,87157.1,20798.0,0.0,248233.51,551790.14,0,0
10,PAYMENT,297.25,0.0,0.0,0.0,0.0,0,0
18,CASH_OUT,228775.89,0.0,0.0,416631.7,645407.59,0,0
20,PAYMENT,2321.57,0.0,0.0,0.0,0.0,0,0
144,TRANSFER,2444129.97,2444129.97,0.00,0.00,2444129.97,0,0
17,CASH_IN,387835.4,9167871.43,9555706.82,1930469.05,1542633.66,0,0
10,CASH_OUT,197942.32,0.0,0.0,5225361.98,5636687.78,0,0
11,TRANSFER,1403567.73,0.0,0.0,1830244.69,3233812.42,0,0
17,CASH_IN,88303.86,15358565.72,15446869.59,253872.32,264871.78,0,0
13,CASH_IN,517386.1,12779.0,530165.1,0.0,0.0,0,0
13,CASH_OUT,472398.9,111781.0,0.0,184286.2,656685.1,0,0
9,PAYMENT,28123.64,0.0,0.0,0.0,0.0,0,0
222,TRANSFER,155181.38,211526.42,56345.04,0.00,155181.38,0,0
13,PAYMENT,11484.41,390930.27,379445.85,0.0,0.0,0,0
395,TRANSFER,119122.66,124842.55,5719.89,0.00,119122.66,0,0
356,CASH_OUT,6037547.45,6037547.45,0.00,3888650.90,9926198.35,0,0
9,CASH_IN,290826.79,6000253.12,6291079.92,1161600.87,1208052.43,0,0
539,TRANSFER,308784.94,308784.94,0.00,1281727.97,1281727.97,0,0
17,PAYMENT,4082.05,813172.0,809089.95,0.0,0.0,0,0
13,PAYMENT,15654.62,359172.76,343518.14,0.0,0.0,0,0
17,CASH_IN,31581.75,21835478.06,21867059.81,216629.08,0.0,0,0
181,CASH_OUT,1852331.05,1978823.78,126492.73,7829724.64,9267324.95,0,0
10,TRANSFER,983586.83,0.0,0.0,3508064.61,7473247.93,0,0
274,CASH_OUT,263656.64,263656.64,0.00,952424.21,1216080.85,0,0
11,CASH_OUT,172479.38,0.0,0.0,680571.64,971042.69,0,0
20,TRANSFER,1082173.79,0.0,0.0,1574898.73,2657072.52,0,0
15,CASH_IN,82101.19,402196.0,484297.19,2448178.82,2366077.63,0,0
18,PAYMENT,4054.52,0.0,0.0,0.0,0.0,0,0
59,TRANSFER,176935.99,176935.99,0.00,0.00,0.00,0,0
343,TRANSFER,802417.45,802417.45,0.0,0.0,0.0,1,0
19,TRANSFER,1782751.83,0.0,0.0,4562463.38,6585785.88,0,0
17,PAYMENT,8406.45,784123.27,775716.82,0.0,0.0,0,0
14,CASH_OUT,114554.25,53981.0,0.0,0.0,475579.61,0,0
409,TRANSFER,62822.17,62822.17,0.00,0.00,0.00,0,0
11,CASH_OUT,205599.59,2840.0,0.0,123241.99,754753.2,0,0
311,CASH_OUT,133597.27,141619.71,8022.44,0.00,0.00,0,0
159,CASH_OUT,1248610.93,1426375.34,177764.41,0.00,1248610.93,0,0
18,CASH_OUT,317640.65,0.0,0.0,933975.87,1251616.52,0,0
9,PAYMENT,12367.5,90021.0,77653.5,0.0,0.0,0,0
17,CASH_IN,145345.43,1193435.27,1338780.69,318989.3,173643.87,0,0
17,TRANSFER,36399.51,270458.99,234059.48,112173.96,148573.46,0,0
129,TRANSFER,4510448.57,4762420.09,251971.52,0.00,2872738.99,0,0
18,CASH_OUT,165306.4,2697.0,0.0,2735737.44,2901043.84,0,0
15,CASH_IN,55742.84,6989167.04,7044909.88,170005.95,114263.11,0,0
16,CASH_OUT,39400.13,255966.0,216565.87,1357079.4,1675508.85,0,0
14,PAYMENT,507.75,35239.75,34732.01,0.0,0.0,0,0
10,CASH_OUT,24503.55,24503.55,0.00,0.00,24503.55,0,0
18,PAYMENT,16295.25,65711.0,49415.75,0.0,0.0,0,0
9,PAYMENT,9795.92,10147.0,351.08,0.0,0.0,0,0
533,TRANSFER,1303029.52,1303029.52,0.0,0.0,0.0,1,0
10,CASH_IN,167298.17,3493926.52,3661224.69,837172.62,669874.46,0,0
40,CASH_OUT,40069.90,48488.84,8418.94,47106.05,62199.57,0,0
10,CASH_IN,113838.59,3395828.45,3509667.05,577003.22,463164.62,0,0
14,PAYMENT,3589.88,11176.0,7586.12,0.0,0.0,0,0
193,CASH_OUT,2561530.79,2661407.83,99877.04,193949.57,608458.27,0,0
15,CASH_IN,690144.89,411119.0,1101263.89,958684.63,381106.08,0,0
12,CASH_OUT,19036.14,100947.0,81910.86,396296.75,754633.45,0,0
13,CASH_OUT,106274.75,20562.0,0.0,0.0,106274.75,0,0
13,CASH_OUT,81455.4,0.0,0.0,1026242.42,1107697.82,0,0
271,TRANSFER,226408.97,226408.97,0.00,0.00,226408.97,0,0
9,PAYMENT,10304.92,0.0,0.0,0.0,0.0,0,0
123,CASH_OUT,173140.09,173140.09,0.00,0.00,0.00,0,0
14,PAYMENT,13223.79,0.0,0.0,0.0,0.0,0,0
625,TRANSFER,2079546.67,2079546.67,0.00,0.00,2079546.67,0,0
119,CASH_OUT,2040209.74,2040209.74,0.0,11240377.72,13280587.46,1,0
18,CASH_IN,49066.72,3705.0,52771.72,847641.28,798574.56,0,0
39,CASH_OUT,10736.56,11855.73,1119.17,2645.35,13381.91,0,0
374,TRANSFER,600904.38,600904.38,0.00,0.00,0.00,0,0
18,CASH_OUT,98278.34,0.0,0.0,1605172.96,1400121.28,0,0
13,TRANSFER,406969.76,0.0,0.0,971433.82,1378403.59,0,0
16,CASH_IN,20556.35,1105644.98,1126201.33,85635.91,65079.56,0,0
19,CASH_OUT,61374.06,0.0,0.0,350005.22,411379.28,0,0
159,CASH_OUT,126714.60,134309.83,7595.23,0.00,7879.41,0,0
578,CASH_OUT,6274752.67,6274752.67,0.0,0.0,6274752.67,1,0
9,CASH_OUT,467078.88,0.0,0.0,1093726.57,1560805.45,0,0
14,PAYMENT,251.73,0.0,0.0,0.0,0.0,0,0
17,CASH_OUT,200235.82,0.0,0.0,1503189.43,1703425.26,0,0
690,CASH_OUT,166891.51,166891.51,0.0,0.0,166891.51,1,0
9,PAYMENT,25659.24,151962.0,126302.76,0.0,0.0,0,0
17,PAYMENT,24253.43,156487.0,132233.57,0.0,0.0,0,0
18,CASH_IN,233030.45,1532439.08,1765469.54,1841388.67,1608358.22,0,0
11,PAYMENT,15318.39,91347.0,76028.61,0.0,0.0,0,0
728,CASH_OUT,529152.24,529152.24,0.00,0.00,0.00,0,0
10,PAYMENT,18774.47,95.0,0.0,0.0,0.0,0,0
25,CASH_OUT,729336.67,657849.58,0.00,774261.46,1119650.77,0,0
7,CASH_IN,24252.98,5624249.93,5648502.91,93992.0,69739.02,0,0
697,CASH_OUT,251998.57,251998.57,0.00,0.00,251998.57,0,0
10,CASH_OUT,104451.69,245.0,0.0,28318.0,117544.87,0,0
11,PAYMENT,6921.64,281.0,0.0,0.0,0.0,0,0
9,CASH_OUT,343739.43,31943.0,0.0,24828.0,2117179.2,0,0
19,CASH_OUT,115008.3,137165.17,22156.87,849342.6,964350.91,0,0
50,CASH_OUT,592737.43,592737.43,0.0,163646.39,756383.82,1,0
9,PAYMENT,4140.71,596636.94,592496.23,0.0,0.0,0,0
193,TRANSFER,8009795.77,8009795.77,0.00,0.00,8009795.77,0,0
16,PAYMENT,6636.95,150292.99,143656.04,0.0,0.0,0,0
11,TRANSFER,952172.87,10901.0,0.0,0.0,952172.87,0,0
10,CASH_OUT,231607.22,5253.0,0.0,84791.0,98585.31,0,0
14,CASH_OUT,386964.53,31900.0,0.0,2309622.44,3116092.67,0,0
18,CASH_IN,374177.04,34867.0,409044.04,123508.63,0.0,0,0
13,CASH_IN,435009.36,81921.0,516930.36,0.0,0.0,0,0
15,PAYMENT,3504.62,11445.0,7940.38,0.0,0.0,0,0
13,PAYMENT,12086.29,0.0,0.0,0.0,0.0,0,0
15,CASH_OUT,377267.88,751032.0,373764.12,1502509.79,1878585.58,0,0
17,CASH_IN,62114.53,2542080.59,2604195.12,1029284.82,967170.29,0,0
263,CASH_OUT,148802.69,125467.38,0.00,0.00,116254.48,0,0
11,PAYMENT,2017.58,0.0,0.0,0.0,0.0,0,0
11,CASH_IN,593982.76,357084.0,951066.76,840838.79,330078.55,0,0
603,TRANSFER,1199415.67,1643211.07,443795.40,0.00,1199415.67,0,0
428,TRANSFER,261944.26,0.00,0.00,967710.38,1173837.08,0,0
67,CASH_OUT,246806.42,246806.42,0.00,0.00,0.00,0,0
336,TRANSFER,964388.1,964388.1,0.0,0.0,0.0,1,0
172,TRANSFER,5880689.38,10959810.16,5079120.78,0.00,5880689.38,0,0
16,PAYMENT,25986.74,526148.42,500161.68,0.0,0.0,0,0
16,CASH_OUT,338486.9,105210.0,0.0,59377.21,397864.11,0,0
19,TRANSFER,450424.68,33574.0,0.0,16945.0,219361.14,0,0
19,CASH_OUT,142367.77,199620.0,57252.23,1238781.56,1868245.8,0,0
15,CASH_OUT,372132.28,0.0,0.0,6826618.12,7198750.4,0,0
14,CASH_IN,437487.03,7015808.79,7453295.81,795643.41,208754.37,0,0
630,CASH_OUT,17484.29,17484.29,0.0,0.0,17484.29,1,0
18,CASH_OUT,6107.35,123149.0,117041.65,0.0,6107.35,0,0
18,CASH_IN,66009.48,2420507.02,2486516.5,416290.73,350281.25,0,0
12,CASH_OUT,141829.92,0.0,0.0,643709.43,788830.28,0,0
13,CASH_OUT,355610.82,0.0,0.0,7459186.21,7814797.04,0,0
18,PAYMENT,9350.85,10574.0,1223.15,0.0,0.0,0,0
367,CASH_OUT,182145.58,147388.21,0.00,57207.26,134771.16,0,0
275,TRANSFER,1346532.44,1661078.32,314545.88,2465607.20,3812139.64,0,0
15,CASH_OUT,26712.23,39087.0,12374.77,344016.76,370728.99,0,0
10,PAYMENT,14483.05,274778.54,260295.49,0.0,0.0,0,0
11,PAYMENT,6341.03,197424.97,191083.95,0.0,0.0,0,0
19,PAYMENT,17245.34,34319.98,17074.64,0.0,0.0,0,0
18,CASH_OUT,1856.95,0.0,0.0,486827.21,175860.09,0,0
8,PAYMENT,8111.73,42226.0,34114.27,0.0,0.0,0,0
15,CASH_OUT,19615.6,0.0,0.0,157716.0,177331.6,0,0
16,PAYMENT,22768.94,0.0,0.0,0.0,0.0,0,0
13,CASH_OUT,75963.55,144.0,0.0,12904.0,88867.55,0,0
13,CASH_IN,32907.98,1151064.48,1183972.45,4498490.58,4465582.6,0,0
10,CASH_OUT,137198.12,0.0,0.0,268622.72,405820.84,0,0
9,PAYMENT,23410.58,125446.0,102035.42,0.0,0.0,0,0
91,CASH_OUT,411800.79,411800.79,0.00,0.00,0.00,0,0
19,CASH_IN,171631.36,1649605.13,1821236.49,555353.8,383722.44,0,0
516,TRANSFER,26872.34,26872.34,0.00,0.00,0.00,0,0
16,PAYMENT,6160.14,20616.0,14455.86,0.0,0.0,0,0
13,TRANSFER,24011.75,0.0,0.0,69889.9,93901.65,0,0
15,PAYMENT,2867.27,25424.0,22556.73,0.0,0.0,0,0
17,CASH_IN,160442.05,19342347.48,19502789.52,3041482.11,2881040.06,0,0
5,PAYMENT,1405.7,152647.0,151241.3,0.0,0.0,0,0
15,PAYMENT,28741.49,272510.0,243768.51,0.0,0.0,0,0
12,CASH_OUT,29579.29,0.0,0.0,2909744.51,2939323.8,0,0
8,CASH_IN,63111.4,2386656.07,2449767.47,12158541.28,12099108.35,0,0
308,TRANSFER,29681.58,29681.58,0.00,0.00,0.00,0,0
732,CASH_OUT,39773.04,39773.04,0.00,0.00,39773.04,0,0
370,CASH_OUT,4874708.83,6879796.20,2005087.37,1246827.41,6121536.24,0,0
19,CASH_IN,411695.26,1844475.85,2256171.11,981969.46,570274.19,0,0
535,CASH_OUT,18410.99,19346.80,935.81,491209.29,496733.76,0,0
15,CASH_IN,297711.15,1338235.12,1635946.27,3958747.73,3661036.58,0,0
11,CASH_IN,57687.16,16289.0,73976.16,0.0,0.0,0,0
16,PAYMENT,7400.74,5529.0,0.0,0.0,0.0,0,0
14,PAYMENT,11158.19,11461.0,302.81,0.0,0.0,0,0
398,TRANSFER,1498296.47,1498296.47,0.0,0.0,0.0,1,0
8,CASH_IN,241964.28,17728713.82,17970678.1,1069967.92,0.0,0,0
17,CASH_IN,258117.99,89019.0,347136.99,297247.0,39129.01,0,0
15,PAYMENT,7102.46,0.0,0.0,0.0,0.0,0,0
14,CASH_OUT,68076.33,33773.44,0.0,282427.38,350503.71,0,0
64,TRANSFER,841052.98,841052.98,0.0,0.0,0.0,1,0
19,CASH_OUT,115808.97,0.0,0.0,207542.52,39749.13,0,0
19,PAYMENT,5807.06,62708.94,56901.87,0.0,0.0,0,0
18,PAYMENT,19176.51,139941.97,120765.46,0.0,0.0,0,0
18,CASH_OUT,98464.97,5818.0,0.0,111852.78,210317.75,0,0
9,PAYMENT,5922.14,9061.0,3138.86,0.0,0.0,0,0
11,CASH_IN,584261.85,386234.88,970496.72,0.0,2502875.01,0,0
12,TRANSFER,1367598.8,0.0,0.0,1800154.26,3167753.06,0,0
18,PAYMENT,5619.92,49120.4,43500.47,0.0,0.0,0,0
18,CASH_OUT,308700.91,49951.0,0.0,3307188.7,3327540.51,0,0
15,CASH_OUT,95085.96,6654.0,0.0,0.0,95085.96,0,0
13,CASH_IN,184649.71,4009985.95,4194635.66,1484911.22,1300261.51,0,0
18,CASH_OUT,310072.37,0.0,0.0,439191.72,914767.71,0,0
8,CASH_IN,170425.13,57834.0,228259.13,0.0,0.0,0,0
20,PAYMENT,5228.43,189737.53,184509.1,0.0,0.0,0,0
19,PAYMENT,15401.44,66688.0,51286.56,0.0,0.0,0,0
9,PAYMENT,2933.24,498929.16,495995.93,0.0,0.0,0,0
17,PAYMENT,2724.92,196884.01,194159.09,0.0,0.0,0,0
18,PAYMENT,14326.55,0.0,0.0,0.0,0.0,0,0
18,PAYMENT,11775.81,109477.37,97701.56,0.0,0.0,0,0
607,CASH_OUT,265680.73,265680.73,0.0,71851.62,337532.35,1,0
15,CASH_OUT,106937.54,55720.0,0.0,149282.0,256219.54,0,0
12,CASH_OUT,138354.94,0.0,0.0,221287.01,128852.29,0,0
19,PAYMENT,11082.19,24844.0,13761.81,0.0,0.0,0,0
13,CASH_IN,37048.5,2390162.86,2427211.36,8371558.76,8334510.26,0,0
543,CASH_OUT,3625373.10,4691937.09,1066563.99,1174722.30,4800095.40,0,0
137,TRANSFER,153233.12,139866.47,0.00,0.00,153233.12,0,0
9,TRANSFER,1457101.26,39352.16,0.0,2493057.61,4374369.57,0,0
237,CASH_OUT,448665.26,490649.00,41983.74,542089.71,990754.97,0,0
14,CASH_OUT,12384.17,0.0,0.0,1671077.47,1788133.39,0,0
11,CASH_OUT,70003.32,0.0,0.0,576726.91,1029112.33,0,0
388,CASH_OUT,1970762.78,1970762.78,0.00,0.00,0.00,0,0
10,CASH_OUT,119253.65,0.0,0.0,182521.03,619810.51,0,0
383,TRANSFER,24007.96,25078.88,1070.92,0.00,6474.53,0,0
733,TRANSFER,8585735.78,8585735.78,0.00,0.00,0.00,0,0
12,CASH_OUT,265316.01,246475.0,0.0,585883.37,394440.16,0,0
656,TRANSFER,740446.59,740446.59,0.00,0.00,740446.59,0,0
19,CASH_IN,81701.97,36111.0,117812.97,508645.62,484226.29,0,0
14,PAYMENT,1506.4,3600.09,2093.68,0.0,0.0,0,0
267,TRANSFER,262739.85,0.00,0.00,0.00,194246.01,0,0
19,PAYMENT,8736.29,508230.0,499493.71,0.0,0.0,0,0
17,CASH_OUT,26263.43,69573.0,43309.57,500438.41,460772.55,0,0
11,PAYMENT,10079.73,0.0,0.0,0.0,0.0,0,0
12,CASH_OUT,20384.85,0.0,0.0,185273.37,389478.53,0,0
19,CASH_OUT,225022.85,15142.0,0.0,0.0,59952.8,0,0
18,CASH_OUT,208315.17,0.0,0.0,2120869.09,2528088.67,0,0
19,TRANSFER,121654.91,0.0,0.0,3235692.19,3424101.94,0,0
14,CASH_IN,62768.5,8268596.22,8331364.73,453771.99,391003.49,0,0
1,CASH_OUT,1348418.27,1348418.27,0.00,0.00,1348418.27,0,0
19,CASH_OUT,233865.5,214177.0,0.0,3967155.28,4201020.78,0,0
16,CASH_IN,98204.46,499333.0,597537.46,122479.0,0.0,0,0
740,CASH_OUT,304459.25,376428.91,71969.66,461210.15,597216.10,0,0
456,CASH_OUT,81381.43,81381.43,0.00,0.00,0.00,0,0
8,PAYMENT,3225.85,1465619.13,1462393.27,0.0,0.0,0,0
13,CASH_OUT,455329.59,29820.0,0.0,2463.0,457792.59,0,0
11,CASH_OUT,25197.1,21582.0,0.0,7310150.39,8032696.54,0,0
16,CASH_OUT,247473.98,53624.0,0.0,3979804.87,4387289.27,0,0
363,CASH_OUT,1732334.98,1732334.98,0.00,0.00,0.00,0,0
15,CASH_OUT,195004.68,0.0,0.0,836862.11,1183123.91,0,0
11,CASH_IN,136171.04,1066703.02,1202874.06,6611400.29,6475229.25,0,0
19,PAYMENT,13804.75,17776.34,3971.59,0.0,0.0,0,0
14,CASH_OUT,23142.57,356468.28,333325.71,1024857.15,1047999.72,0,0
14,TRANSFER,1517919.91,8073.0,0.0,0.0,3103051.34,0,0
8,TRANSFER,621924.08,10392.0,0.0,0.0,621924.08,0,0
712,TRANSFER,857.50,0.00,0.00,221351.35,221954.02,0,0
18,CASH_OUT,77357.44,0.0,0.0,277490.47,354847.92,0,0
10,CASH_OUT,138468.99,157990.0,19521.01,52190.0,34023.01,0,0
17,CASH_OUT,233605.55,741.0,0.0,1873923.02,2107528.57,0,0
733,TRANSFER,905919.58,905919.58,0.0,0.0,0.0,1,0
11,CASH_OUT,241372.2,0.0,0.0,12653625.05,12511434.84,0,0
521,TRANSFER,253828.48,253828.48,0.00,0.00,0.00,0,0
14,CASH_OUT,270954.84,113778.28,0.0,207308.21,520013.99,0,0
9,PAYMENT,4637.61,1468025.79,1463388.18,0.0,0.0,0,0
18,CASH_OUT,130425.17,0.0,0.0,8228032.22,7941343.64,0,0
10,TRANSFER,2064787.88,10459.0,0.0,2141130.6,4205918.48,0,0
8,CASH_IN,133802.17,3602632.52,3736434.69,5568925.74,5151941.5,0,0
14,PAYMENT,10020.07,177496.62,167476.55,0.0,0.0,0,0
